Account_Number,Balance
7387328195,92646
7387328196,23674
7387328197,45826
7387328198,86972
7387328199,17617
7387328200,81577
7387328201,6639
7387328202,7605
7387328203,63327
7387328204,69142
7387328205,45345
7387328206,98752
7387328207,38879
7387328208,92278
7387328209,53229
7387328210,72179
7387328211,33360
7387328212,40496
7387328213,40847
7387328214,80217
7387328215,25612
7387328216,81256
7387328217,71740
7387328218,19596
7387328219,99433
7387328220,15034
7387328221,6321
7387328222,29865
7387328223,97349
7387328224,1371
7387328225,16286
7387328226,54716
7387328227,38922
7387328228,14111
7387328229,62718
7387328230,12196
7387328231,35245
7387328232,97256
7387328233,47675
7387328234,29222
7387328235,62787
7387328236,78326
7387328237,95533
7387328238,44692
7387328239,39765
7387328240,62119
7387328241,90887
7387328242,18963
7387328243,6152
7387328244,92530
7387328245,39316
7387328246,50171
7387328247,94757
7387328248,10795
7387328249,9435
7387328250,74317
7387328251,51165
7387328252,70702
7387328253,54870
7387328254,27823
7387328255,52970
7387328256,34087
7387328257,83726
7387328258,47650
7387328259,74251
7387328260,50007
7387328261,66625
7387328262,15893
7387328263,3648
7387328264,99807
7387328265,76782
7387328266,53383
7387328267,56209
7387328268,30270
7387328269,30810
7387328270,38439
7387328271,74721
7387328272,40099
7387328273,18021
7387328274,31644
7387328275,49021
7387328276,28401
7387328277,31957
7387328278,36565
7387328279,70998
7387328280,19987
7387328281,55808
7387328282,60008
7387328283,12417
7387328284,96443
7387328285,24451
7387328286,88344
7387328287,86928
7387328288,51917
7387328289,41844
7387328290,20074
7387328291,82228
7387328292,46765
7387328293,53041
7387328294,39574
7387328295,47196
7387328296,79750
7387328297,3207
7387328298,49190
7387328299,81954
7387328300,11107
7387328301,36724
7387328302,59810
7387328303,64500
7387328304,90053
7387328305,39831
7387328306,2270
7387328307,93966
7387328308,98276
7387328309,96454
7387328310,65076
7387328311,69129
7387328312,8558
7387328313,82825
7387328314,22426
7387328315,35824
7387328316,52395
7387328317,78561
7387328318,66650
7387328319,11744
7387328320,16662
7387328321,5793
7387328322,16344
7387328323,27768
7387328324,10127
7387328325,56525
7387328326,89183
7387328327,40566
7387328328,50931
7387328329,84614
7387328330,50230
7387328331,75883
7387328332,70827
7387328333,51195
7387328334,98284
7387328335,47472
7387328336,55294
7387328337,8635
7387328338,97589
7387328339,76538
7387328340,3980
7387328341,28665
7387328342,33646
7387328343,69386
7387328344,32999
7387328345,62395
7387328346,44763
7387328347,51796
7387328348,84524
7387328349,40473
7387328350,55855
7387328351,22913
7387328352,46638
7387328353,67987
7387328354,91826
7387328355,86010
7387328356,87849
7387328357,84994
7387328358,54545
7387328359,2295
7387328360,7962
7387328361,71365
7387328362,31659
7387328363,57194
7387328364,25868
7387328365,70853
7387328366,61572
7387328367,13262
7387328368,59197
7387328369,75115
7387328370,85257
7387328371,31793
7387328372,2676
7387328373,20766
7387328374,73025
7387328375,60049
7387328376,86193
7387328377,66955
7387328378,99607
7387328379,22514
7387328380,49025
7387328381,14347
7387328382,31647
7387328383,63004
7387328384,30930
7387328385,66853
7387328386,54639
7387328387,70510
7387328388,5553
7387328389,34063
7387328390,65399
7387328391,9337
7387328392,97294
7387328393,25508
7387328394,76085
7387328395,71384
7387328396,75241
7387328397,37699
7387328398,50827
7387328399,55832
7387328400,28432
7387328401,95505
7387328402,75774
7387328403,25675
7387328404,77093
7387328405,308
7387328406,64958
7387328407,95337
7387328408,90162
7387328409,8550
7387328410,61086
7387328411,48223
7387328412,2274
7387328413,5960
7387328414,66539
7387328415,50181
7387328416,25476
7387328417,6015
7387328418,66390
7387328419,26494
7387328420,78308
7387328421,18687
7387328422,93452
7387328423,40837
7387328424,11830
7387328425,5700
7387328426,65127
7387328427,14897
7387328428,98950
7387328429,99787
7387328430,56291
7387328431,14385
7387328432,86731
7387328433,68005
7387328434,94487
7387328435,1685
7387328436,73773
7387328437,65629
7387328438,23404
7387328439,32370
7387328440,74257
7387328441,39073
7387328442,25475
7387328443,80962
7387328444,7240
7387328445,70503
7387328446,16556
7387328447,20210
7387328448,68501
7387328449,79509
7387328450,89329
7387328451,59392
7387328452,6005
7387328453,48687
7387328454,60634
7387328455,18460
7387328456,50315
7387328457,87744
7387328458,63186
7387328459,76417
7387328460,18012
7387328461,83341
7387328462,63594
7387328463,73031
7387328464,38666
7387328465,22418
7387328466,15596
7387328467,59435
7387328468,94553
7387328469,25090
7387328470,33581
7387328471,76936
7387328472,2867
7387328473,27458
7387328474,40837
7387328475,64341
7387328476,29329
7387328477,14901
7387328478,24414
7387328479,27448
7387328480,89416
7387328481,23811
7387328482,86663
7387328483,40615
7387328484,24147
7387328485,61639
7387328486,26327
7387328487,13524
7387328488,41446
7387328489,86996
7387328490,3401
7387328491,13214
7387328492,36143
7387328493,72605
7387328494,25515
7387328495,85527
7387328496,18388
7387328497,68902
7387328498,771
7387328499,24607
7387328500,50951
7387328501,86314
7387328502,54976
7387328503,76364
7387328504,55821
7387328505,63764
7387328506,85155
7387328507,19393
7387328508,91057
7387328509,35531
7387328510,52125
7387328511,91105
7387328512,33616
7387328513,10467
7387328514,49436
7387328515,71791
7387328516,10313
7387328517,9927
7387328518,6141
7387328519,4019
7387328520,75623
7387328521,91364
7387328522,72222
7387328523,78274
7387328524,13781
7387328525,21512
7387328526,96807
7387328527,67859
7387328528,9380
7387328529,5726
7387328530,59876
7387328531,32054
7387328532,93999
7387328533,52230
7387328534,98719
7387328535,46109
7387328536,46982
7387328537,62669
7387328538,16368
7387328539,12964
7387328540,82273
7387328541,83666
7387328542,38966
7387328543,7794
7387328544,78297
7387328545,15108
7387328546,53241
7387328547,16496
7387328548,49866
7387328549,71450
7387328550,46646
7387328551,5785
7387328552,89384
7387328553,43716
7387328554,58724
7387328555,57460
7387328556,50554
7387328557,1388
7387328558,5824
7387328559,13878
7387328560,27935
7387328561,96732
7387328562,54820
7387328563,77764
7387328564,24056
7387328565,49978
7387328566,97373
7387328567,18859
7387328568,12038
7387328569,533
7387328570,63159
7387328571,80119
7387328572,89901
7387328573,3010
7387328574,99521
7387328575,90860
7387328576,53455
7387328577,14056
7387328578,42178
7387328579,84245
7387328580,32918
7387328581,58903
7387328582,66911
7387328583,99541
7387328584,29662
7387328585,9066
7387328586,93981
7387328587,52837
7387328588,75202
7387328589,91301
7387328590,12343
7387328591,68835
7387328592,85600
7387328593,17642
7387328594,63968
7387328595,31847
7387328596,81364
7387328597,86642
7387328598,70263
7387328599,6397
7387328600,55480
7387328601,5939
7387328602,72096
7387328603,65582
7387328604,34544
7387328605,97202
7387328606,81322
7387328607,59921
7387328608,88862
7387328609,58065
7387328610,94933
7387328611,80058
7387328612,95496
7387328613,37750
7387328614,13980
7387328615,2004
7387328616,66015
7387328617,44077
7387328618,1170
7387328619,59499
7387328620,70960
7387328621,75427
7387328622,16888
7387328623,67735
7387328624,3874
7387328625,40748
7387328626,25500
7387328627,63989
7387328628,92100
7387328629,51107
7387328630,82675
7387328631,46404
7387328632,98404
7387328633,82102
7387328634,39020
7387328635,44096
7387328636,13546
7387328637,68709
7387328638,81765
7387328639,83116
7387328640,12779
7387328641,78741
7387328642,89199
7387328643,56260
7387328644,33275
7387328645,97517
7387328646,13120
7387328647,65091
7387328648,11203
7387328649,69457
7387328650,94292
7387328651,73211
7387328652,80563
7387328653,55553
7387328654,14225
7387328655,57963
7387328656,65529
7387328657,50968
7387328658,42204
7387328659,9952
7387328660,89002
7387328661,27349
7387328662,38995
7387328663,42606
7387328664,51399
7387328665,30231
7387328666,91375
7387328667,29945
7387328668,20659
7387328669,25803
7387328670,38656
7387328671,15332
7387328672,53789
7387328673,73994
7387328674,54029
7387328675,69032
7387328676,79697
7387328677,26742
7387328678,80971
7387328679,98804
7387328680,43114
7387328681,30804
7387328682,82971
7387328683,34848
7387328684,41898
7387328685,70450
7387328686,93617
7387328687,27108
7387328688,49743
7387328689,17439
7387328690,77321
7387328691,32523
7387328692,85253
7387328693,88300
7387328694,62103
7387328695,19734
7387328696,3312
7387328697,27372
7387328698,72612
7387328699,33334
7387328700,10505
7387328701,56092
7387328702,90575
7387328703,75277
7387328704,86436
7387328705,41390
7387328706,41995
7387328707,51941
7387328708,43782
7387328709,80596
7387328710,37830
7387328711,33915
7387328712,84687
7387328713,16312
7387328714,70482
7387328715,49339
7387328716,32423
7387328717,44505
7387328718,83752
7387328719,24905
7387328720,83341
7387328721,14445
7387328722,9025
7387328723,9975
7387328724,63839
7387328725,31505
7387328726,80408
7387328727,39347
7387328728,1714
7387328729,84313
7387328730,42510
7387328731,80961
7387328732,43166
7387328733,98478
7387328734,65642
7387328735,30433
7387328736,29791
7387328737,20322
7387328738,86523
7387328739,62876
7387328740,62747
7387328741,16654
7387328742,22849
7387328743,60936
7387328744,54884
7387328745,56420
7387328746,42544
7387328747,37748
7387328748,45574
7387328749,44402
7387328750,13116
7387328751,41407
7387328752,10937
7387328753,10542
7387328754,61415
7387328755,91999
7387328756,20581
7387328757,63751
7387328758,54673
7387328759,75658
7387328760,33782
7387328761,33661
7387328762,7303
7387328763,92421
7387328764,75848
7387328765,90476
7387328766,59399
7387328767,65273
7387328768,8944
7387328769,96955
7387328770,69192
7387328771,17784
7387328772,54762
7387328773,4776
7387328774,19557
7387328775,29452
7387328776,47680
7387328777,36612
7387328778,20504
7387328779,77641
7387328780,46749
7387328781,79122
7387328782,88390
7387328783,48598
7387328784,43928
7387328785,25223
7387328786,1592
7387328787,8034
7387328788,89302
7387328789,76275
7387328790,83109
7387328791,99702
7387328792,24280
7387328793,23103
7387328794,76528
7387328795,80485
7387328796,79522
7387328797,9674
7387328798,95674
7387328799,59591
7387328800,7418
7387328801,97030
7387328802,24187
7387328803,35638
7387328804,81260
7387328805,54213
7387328806,22857
7387328807,70744
7387328808,46436
7387328809,70926
7387328810,53685
7387328811,13483
7387328812,86712
7387328813,47773
7387328814,1400
7387328815,19307
7387328816,9296
7387328817,91592
7387328818,35829
7387328819,68579
7387328820,53896
7387328821,17787
7387328822,73238
7387328823,50465
7387328824,42308
7387328825,3296
7387328826,17497
7387328827,169
7387328828,17471
7387328829,99352
7387328830,19296
7387328831,8542
7387328832,31192
7387328833,53885
7387328834,98691
7387328835,79800
7387328836,85826
7387328837,98094
7387328838,83639
7387328839,47815
7387328840,86338
7387328841,13448
7387328842,98809
7387328843,58760
7387328844,58610
7387328845,1995
7387328846,85690
7387328847,87206
7387328848,49562
7387328849,5411
7387328850,31292
7387328851,63589
7387328852,82056
7387328853,4842
7387328854,13380
7387328855,32790
7387328856,63502
7387328857,20469
7387328858,11298
7387328859,9975
7387328860,2271
7387328861,21025
7387328862,50265
7387328863,45017
7387328864,63487
7387328865,93109
7387328866,6797
7387328867,69952
7387328868,98766
7387328869,92870
7387328870,93989
7387328871,1954
7387328872,74991
7387328873,19545
7387328874,12960
7387328875,41188
7387328876,40586
7387328877,84324
7387328878,86353
7387328879,37928
7387328880,55071
7387328881,91436
7387328882,22693
7387328883,82894
7387328884,49560
7387328885,17611
7387328886,3358
7387328887,74731
7387328888,72284
7387328889,34444
7387328890,53610
7387328891,84890
7387328892,65363
7387328893,32676
7387328894,27036
7387328895,68228
7387328896,53043
7387328897,67938
7387328898,72066
7387328899,13248
7387328900,22055
7387328901,92109
7387328902,19657
7387328903,30333
7387328904,34138
7387328905,46011
7387328906,37035
7387328907,63501
7387328908,85393
7387328909,99252
7387328910,40131
7387328911,2927
7387328912,30688
7387328913,47355
7387328914,71105
7387328915,72083
7387328916,8850
7387328917,96353
7387328918,70890
7387328919,26059
7387328920,26122
7387328921,8978
7387328922,53253
7387328923,18060
7387328924,25270
7387328925,64587
7387328926,17924
7387328927,82996
7387328928,36673
7387328929,25571
7387328930,2044
7387328931,14170
7387328932,67949
7387328933,55352
7387328934,32885
7387328935,11000
7387328936,40839
7387328937,6524
7387328938,41148
7387328939,44718
7387328940,94809
7387328941,90992
7387328942,78127
7387328943,47925
7387328944,67751
7387328945,10182
7387328946,80661
7387328947,78716
7387328948,50569
7387328949,61102
7387328950,96537
7387328951,36656
7387328952,65688
7387328953,25833
7387328954,4411
7387328955,12916
7387328956,13270
7387328957,34402
7387328958,45676
7387328959,34020
7387328960,63304
7387328961,2973
7387328962,3836
7387328963,68742
7387328964,59337
7387328965,24737
7387328966,67224
7387328967,8329
7387328968,83946
7387328969,14273
7387328970,9041
7387328971,20870
7387328972,27346
7387328973,18840
7387328974,87940
7387328975,29197
7387328976,73571
7387328977,37503
7387328978,9224
7387328979,78325
7387328980,2887
7387328981,99298
7387328982,42584
7387328983,52650
7387328984,65548
7387328985,12779
7387328986,1678
7387328987,18969
7387328988,79341
7387328989,20001
7387328990,77707
7387328991,34093
7387328992,37698
7387328993,91795
7387328994,76910
7387328995,89378
7387328996,80224
7387328997,10667
7387328998,12134
7387328999,78197
7387329000,85927
7387329001,92545
7387329002,24051
7387329003,97192
7387329004,99409
7387329005,39888
7387329006,1612
7387329007,94890
7387329008,40755
7387329009,52442
7387329010,63204
7387329011,93260
7387329012,22783
7387329013,2761
7387329014,73248
7387329015,83860
7387329016,40187
7387329017,48204
7387329018,79425
7387329019,2342
7387329020,28934
7387329021,76223
7387329022,22835
7387329023,74958
7387329024,89838
7387329025,20165
7387329026,60460
7387329027,71683
7387329028,85531
7387329029,46971
7387329030,18092
7387329031,53533
7387329032,95932
7387329033,57782
7387329034,19501
7387329035,91846
7387329036,32839
7387329037,24867
7387329038,37391
7387329039,15530
7387329040,62645
7387329041,70215
7387329042,50583
7387329043,51400
7387329044,87709
7387329045,14306
7387329046,30384
7387329047,66089
7387329048,63274
7387329049,30379
7387329050,91886
7387329051,68785
7387329052,53185
7387329053,39829
7387329054,57605
7387329055,681
7387329056,63821
7387329057,32239
7387329058,46891
7387329059,9693
7387329060,58271
7387329061,1697
7387329062,17370
7387329063,28315
7387329064,86295
7387329065,25785
7387329066,65650
7387329067,96567
7387329068,40918
7387329069,55385
7387329070,74599
7387329071,62746
7387329072,5058
7387329073,25459
7387329074,4863
7387329075,25688
7387329076,78906
7387329077,3481
7387329078,34013
7387329079,71056
7387329080,44695
7387329081,71812
7387329082,61883
7387329083,78637
7387329084,34066
7387329085,4706
7387329086,7607
7387329087,96739
7387329088,23979
7387329089,83545
7387329090,64130
7387329091,73867
7387329092,294
7387329093,86812
7387329094,48340
7387329095,9002
7387329096,40159
7387329097,63908
7387329098,41291
7387329099,5897
7387329100,52349
7387329101,71267
7387329102,70464
7387329103,28049
7387329104,87784
7387329105,8477
7387329106,6089
7387329107,64066
7387329108,62823
7387329109,26468
