Account_Number,Customer_Id,Account_type,Account_Status
7387325948,52949964,Savings,Active
7387325949,42902352,Savings,Active
7387325950,36290482,Checking,Active
7387325951,48763310,Checking,Active
7387325952,50036406,Checking,Active
7387325953,38605532,Checking,Active
7387325954,22012665,Savings,Inactive
7387325955,33761465,Savings,Active
7387325956,80964258,Savings,Active
7387325957,83777927,Savings,Inactive
7387325958,72788195,Savings,Active
7387325959,19390183,Checking,Active
7387325960,49836925,Checking,Active
7387325961,98284625,Savings,Active
7387325962,41782086,Checking,Active
7387325963,35994909,Savings,Active
7387325964,17719334,Checking,Inactive
7387325965,66822295,Checking,Active
7387325966,42503275,Checking,Active
7387325967,47887010,Checking,Active
7387325968,79979140,Checking,Active
7387325969,13203852,Checking,Active
7387325970,82919483,Savings,Active
7387325971,81966379,Savings,Active
7387325972,77010464,Savings,Active
7387325973,17759391,Checking,Active
7387325974,44339786,Savings,Active
7387325975,70824080,Savings,Active
7387325976,36867621,Savings,Active
7387325977,66878445,Savings,Active
7387325978,78455099,Savings,Active
7387325979,60916447,Checking,Active
7387325980,64137199,Savings,Active
7387325981,16241739,Savings,Active
7387325982,18406064,Checking,Active
7387325983,76619174,Savings,Active
7387325984,37065460,Savings,Active
7387325985,24591207,Checking,Inactive
7387325986,69581458,Checking,Active
7387325987,60004947,Savings,Active
7387325988,68097979,Checking,Inactive
7387325989,26613368,Checking,Inactive
7387325990,30036239,Checking,Inactive
7387325991,43123321,Checking,Active
7387325992,44991543,Savings,Active
7387325993,79106271,Savings,Active
7387325994,42589208,Savings,Active
7387325995,72056929,Savings,Active
7387325996,64196586,Checking,Active
7387325997,96722305,Savings,Active
7387325998,24119430,Savings,Active
7387325999,25576840,Savings,Active
7387326000,91431122,Checking,Active
7387326001,13776487,Checking,Active
7387326002,99173403,Savings,Active
7387326003,96078882,Checking,Active
7387326004,77274268,Savings,Active
7387326005,99082627,Checking,Inactive
7387326006,41640952,Savings,Active
7387326007,58419501,Savings,Inactive
7387326008,22655061,Savings,Active
7387326009,29801629,Savings,Inactive
7387326010,82432240,Savings,Active
7387326011,25199938,Checking,Active
7387326012,65703404,Savings,Active
7387326013,25050126,Savings,Active
7387326014,77257881,Checking,Active
7387326015,22878642,Checking,Active
7387326016,99440862,Checking,Inactive
7387326017,42611250,Checking,Active
7387326018,53852039,Checking,Active
7387326019,89621357,Savings,Active
7387326020,98536157,Savings,Active
7387326021,10115880,Savings,Active
7387326022,86239362,Checking,Active
7387326023,34769167,Checking,Active
7387326024,88620716,Checking,Active
7387326025,43015636,Savings,Active
7387326026,24247353,Savings,Active
7387326027,99714313,Checking,Active
7387326028,36740933,Checking,Active
7387326029,63600440,Savings,Active
7387326030,15554058,Savings,Active
7387326031,68319283,Checking,Active
7387326032,58489798,Checking,Inactive
7387326033,71018216,Savings,Active
7387326034,39713446,Savings,Active
7387326035,22284154,Savings,Inactive
7387326036,44079557,Savings,Active
7387326037,85098252,Savings,Active
7387326038,81588311,Checking,Active
7387326039,37934412,Savings,Active
7387326040,90265752,Savings,Active
7387326041,75827597,Checking,Active
7387326042,22077373,Savings,Active
7387326043,22257524,Savings,Active
7387326044,30720495,Checking,Active
7387326045,38834631,Checking,Active
7387326046,33510308,Savings,Active
7387326047,89780816,Savings,Active
7387326048,61411712,Savings,Active
7387326049,80288745,Savings,Active
7387326050,55323730,Savings,Inactive
7387326051,74048143,Savings,Active
7387326052,46811152,Savings,Active
7387326053,97358367,Savings,Active
7387326054,50614774,Checking,Active
7387326055,24456537,Savings,Active
7387326056,53393862,Savings,Active
7387326057,72150439,Savings,Active
7387326058,79714005,Checking,Active
7387326059,20033187,Checking,Active
7387326060,67195097,Checking,Active
7387326061,59033353,Savings,Active
7387326062,71634864,Checking,Active
7387326063,91990948,Checking,Active
7387326064,86917170,Checking,Active
7387326065,99554927,Checking,Active
7387326066,35002553,Checking,Active
7387326067,16910129,Checking,Active
7387326068,42022525,Savings,Inactive
7387326069,66817717,Savings,Inactive
7387326070,72616227,Checking,Inactive
7387326071,94683028,Checking,Active
7387326072,46310924,Savings,Active
7387326073,29424723,Savings,Active
7387326074,39673527,Savings,Active
7387326075,30877303,Checking,Active
7387326076,63271148,Savings,Active
7387326077,65115415,Savings,Active
7387326078,29081848,Savings,Active
7387326079,90622285,Checking,Active
7387326080,12395879,Checking,Active
7387326081,82711132,Savings,Active
7387326082,52518210,Savings,Active
7387326083,39653540,Savings,Active
7387326084,23975539,Checking,Active
7387326085,23317016,Checking,Active
7387326086,48897568,Savings,Active
7387326087,55448732,Checking,Active
7387326088,53025746,Savings,Active
7387326089,48328543,Savings,Active
7387326090,87298705,Savings,Active
7387326091,90395347,Savings,Inactive
7387326092,32537297,Savings,Active
7387326093,97657462,Checking,Active
7387326094,52933498,Savings,Active
7387326095,32117307,Checking,Active
7387326096,48344457,Savings,Active
7387326097,73538187,Checking,Active
7387326098,83840767,Savings,Active
7387326099,92195457,Savings,Active
7387326100,79714976,Checking,Active
7387326101,42749803,Checking,Active
7387326102,26324040,Savings,Active
7387326103,79892661,Checking,Active
7387326104,23983030,Checking,Active
7387326105,50604329,Savings,Active
7387326106,30820928,Savings,Active
7387326107,69990866,Checking,Active
7387326108,21325698,Checking,Active
7387326109,85394149,Checking,Active
7387326110,82394861,Checking,Active
7387326111,29397344,Savings,Active
7387326112,24936599,Checking,Active
7387326113,99264060,Savings,Active
7387326114,57830707,Checking,Active
7387326115,47545681,Checking,Active
7387326116,36205154,Checking,Active
7387326117,54395152,Savings,Active
7387326118,60085094,Checking,Active
7387326119,72927699,Savings,Active
7387326120,32651091,Checking,Active
7387326121,95062527,Savings,Active
7387326122,28153690,Savings,Active
7387326123,17900498,Checking,Active
7387326124,71504285,Savings,Active
7387326125,23863491,Checking,Active
7387326126,17747009,Savings,Inactive
7387326127,60999586,Savings,Active
7387326128,11989214,Checking,Active
7387326129,94485703,Savings,Active
7387326130,44930315,Savings,Active
7387326131,86572254,Checking,Active
7387326132,87217798,Savings,Inactive
7387326133,16718586,Savings,Active
7387326134,96372914,Checking,Active
7387326135,20763032,Savings,Active
7387326136,39762688,Savings,Active
7387326137,90938551,Checking,Inactive
7387326138,37935038,Checking,Active
7387326139,76376391,Checking,Active
7387326140,96072442,Checking,Active
7387326141,76763488,Savings,Active
7387326142,32152126,Checking,Active
7387326143,92260655,Checking,Active
7387326144,54000912,Savings,Active
7387326145,56528845,Savings,Active
7387326146,75160011,Savings,Active
7387326147,29540294,Savings,Active
7387326148,52934120,Savings,Active
7387326149,44935948,Checking,Active
7387326150,16654155,Savings,Active
7387326151,62420135,Savings,Active
7387326152,88952069,Savings,Active
7387326153,72003895,Savings,Active
7387326154,93826479,Savings,Active
7387326155,31707992,Checking,Active
7387326156,49144665,Savings,Active
7387326157,76699405,Savings,Active
7387326158,50495083,Savings,Active
7387326159,93918723,Savings,Active
7387326160,82300199,Checking,Active
7387326161,32683521,Savings,Active
7387326162,34583232,Savings,Inactive
7387326163,61471048,Savings,Active
7387326164,55926718,Savings,Active
7387326165,16333062,Savings,Active
7387326166,28140598,Savings,Active
7387326167,16120260,Checking,Inactive
7387326168,13966854,Savings,Active
7387326169,52975221,Checking,Active
7387326170,47492065,Checking,Active
7387326171,15044960,Checking,Active
7387326172,28822991,Savings,Active
7387326173,51151309,Checking,Active
7387326174,52810289,Checking,Active
7387326175,25569039,Checking,Active
7387326176,53830134,Savings,Active
7387326177,92393524,Checking,Active
7387326178,37147312,Savings,Active
7387326179,19515061,Checking,Active
7387326180,66348627,Checking,Active
7387326181,35093554,Savings,Active
7387326182,45595361,Savings,Active
7387326183,32652002,Savings,Active
7387326184,88167586,Checking,Active
7387326185,83998093,Checking,Active
7387326186,14867860,Savings,Active
7387326187,14711113,Savings,Active
7387326188,97740451,Savings,Active
7387326189,50264976,Checking,Active
7387326190,43386033,Checking,Active
7387326191,25205904,Savings,Active
7387326192,42776762,Checking,Active
7387326193,76731485,Savings,Active
7387326194,62875312,Savings,Active
7387326195,73795745,Savings,Active
7387326196,23482634,Savings,Active
7387326197,39725078,Checking,Active
7387326198,69723799,Checking,Active
7387326199,21011613,Savings,Active
7387326200,51953131,Savings,Active
7387326201,88519212,Savings,Active
7387326202,71335989,Checking,Active
7387326203,47702472,Savings,Active
7387326204,22847709,Checking,Active
7387326205,16119866,Checking,Active
7387326206,77145973,Savings,Active
7387326207,36505688,Checking,Active
7387326208,97028849,Savings,Active
7387326209,58868264,Savings,Active
7387326210,30855298,Savings,Active
7387326211,53127224,Savings,Active
7387326212,14717194,Savings,Inactive
7387326213,66059826,Checking,Active
7387326214,63803922,Savings,Active
7387326215,47018348,Savings,Active
7387326216,81015554,Checking,Active
7387326217,97461960,Savings,Active
7387326218,69241193,Checking,Active
7387326219,14265703,Checking,Inactive
7387326220,91203961,Savings,Active
7387326221,29102742,Savings,Active
7387326222,48394881,Savings,Inactive
7387326223,33795101,Savings,Active
7387326224,19714295,Savings,Active
7387326225,57923798,Checking,Active
7387326226,86157274,Savings,Active
7387326227,12786179,Checking,Active
7387326228,77169080,Savings,Active
7387326229,81478579,Savings,Inactive
7387326230,32887096,Checking,Active
7387326231,71928254,Checking,Inactive
7387326232,57888845,Checking,Active
7387326233,49273118,Savings,Active
7387326234,30046048,Checking,Active
7387326235,53498076,Savings,Active
7387326236,95721659,Checking,Active
7387326237,59705227,Checking,Active
7387326238,38188152,Checking,Active
7387326239,25039015,Savings,Active
7387326240,23478103,Savings,Active
7387326241,20477775,Checking,Active
7387326242,43292142,Checking,Active
7387326243,35066143,Savings,Active
7387326244,96170431,Checking,Active
7387326245,97308708,Checking,Active
7387326246,16493742,Checking,Active
7387326247,22040489,Savings,Active
7387326248,30625320,Savings,Active
7387326249,89102534,Checking,Active
7387326250,94650048,Savings,Inactive
7387326251,59344503,Savings,Active
7387326252,15591866,Checking,Active
7387326253,57961992,Savings,Active
7387326254,22895876,Checking,Active
7387326255,41318879,Savings,Active
7387326256,28935865,Savings,Active
7387326257,99367064,Savings,Active
7387326258,20759064,Savings,Active
7387326259,30803090,Savings,Active
7387326260,96824230,Savings,Active
7387326261,65407312,Savings,Active
7387326262,79921476,Savings,Active
7387326263,58430766,Checking,Inactive
7387326264,28149509,Savings,Active
7387326265,66162349,Savings,Active
7387326266,98293557,Checking,Inactive
7387326267,68491601,Checking,Active
7387326268,54182084,Savings,Active
7387326269,49732711,Savings,Active
7387326270,12184729,Checking,Inactive
7387326271,65549087,Checking,Active
7387326272,83347140,Checking,Active
7387326273,75038663,Checking,Inactive
7387326274,12514696,Savings,Inactive
7387326275,69261659,Checking,Active
7387326276,36612419,Checking,Active
7387326277,45906569,Savings,Active
7387326278,40146966,Savings,Active
7387326279,39973819,Savings,Active
7387326280,33098314,Checking,Active
7387326281,48715215,Checking,Active
7387326282,61254139,Checking,Active
7387326283,76317516,Checking,Active
7387326284,41003814,Savings,Active
7387326285,99519737,Checking,Active
7387326286,47333979,Savings,Active
7387326287,76514306,Checking,Active
7387326288,15585780,Savings,Active
7387326289,50737080,Savings,Active
7387326290,80871619,Savings,Active
7387326291,47275996,Savings,Active
7387326292,75789912,Savings,Active
7387326293,50549922,Checking,Active
7387326294,66197408,Savings,Active
7387326295,16538454,Checking,Active
7387326296,62956519,Savings,Active
7387326297,48309617,Savings,Active
7387326298,51409245,Savings,Active
7387326299,58837998,Checking,Active
7387326300,18162910,Savings,Active
7387326301,62864674,Checking,Active
7387326302,50230254,Savings,Inactive
7387326303,30286666,Savings,Active
7387326304,93349119,Savings,Active
7387326305,98712131,Checking,Active
7387326306,60127455,Savings,Active
7387326307,37270876,Savings,Active
7387326308,41401350,Savings,Inactive
7387326309,88461055,Checking,Active
7387326310,55874809,Savings,Inactive
7387326311,51578999,Checking,Active
7387326312,20251314,Checking,Active
7387326313,81225116,Checking,Active
7387326314,34710557,Savings,Active
7387326315,99222175,Checking,Active
7387326316,23065096,Checking,Active
7387326317,60343412,Checking,Active
7387326318,49936505,Savings,Active
7387326319,47555553,Savings,Active
7387326320,58862191,Savings,Inactive
7387326321,95323808,Checking,Active
7387326322,77445811,Savings,Active
7387326323,39860303,Savings,Active
7387326324,15551664,Savings,Active
7387326325,39513703,Savings,Active
7387326326,22504031,Savings,Active
7387326327,63795295,Savings,Active
7387326328,23476173,Checking,Active
7387326329,38331230,Savings,Active
7387326330,68953317,Savings,Active
7387326331,97062757,Checking,Active
7387326332,11578067,Checking,Active
7387326333,11057347,Savings,Active
7387326334,98083820,Savings,Active
7387326335,75481029,Checking,Active
7387326336,50956342,Savings,Active
7387326337,49083734,Checking,Active
7387326338,88953689,Checking,Active
7387326339,74568275,Checking,Active
7387326340,64251154,Savings,Active
7387326341,93063313,Checking,Active
7387326342,62119232,Checking,Active
7387326343,55256006,Checking,Active
7387326344,94580764,Checking,Active
7387326345,55059455,Savings,Active
7387326346,36190964,Checking,Active
7387326347,69837875,Savings,Inactive
